outer_wall_thickness,inside_wall_side_thickness,inside_wall_middle_thickness,height,width,sigma0,youngs,predicted_max_force
2.6,2.22,1.3,75.71,128.0,278.21,64594.5,29.96182100054655
2.63,2.26,1.51,75.94,127.32,288.2,74006.3,32.98813226975308
2.7,2.17,1.26,75.44,128.35,244.51,75322.0,29.176554805764525
2.83,1.78,1.23,76.13,127.86,282.96,69662.6,31.76666459698602
2.9,2.25,1.61,75.78,127.58,247.08,66787.2,33.18171560279457
2.6,1.71,1.67,76.04,127.35,274.19,63783.8,28.647208975038055
2.84,2.2,1.61,76.42,127.53,257.97,63591.2,32.926513061001245
2.87,1.83,1.27,76.06,128.42,258.57,71446.6,30.95712709538175
2.66,1.94,1.61,75.21,127.97,292.23,73247.4,32.69624711284264
2.87,1.95,1.72,76.11,128.08,276.54,70933.9,34.97409112837745
2.66,1.87,1.51,75.77,127.25,284.52,70499.8,30.958606919022557
2.79,1.82,1.58,75.82,127.99,253.55,76791.6,30.99325421223007
2.5,2.05,1.34,75.89,127.34,251.91,73641.4,26.56024624016227
2.84,1.82,1.79,76.04,128.35,288.86,65229.6,34.80848391543823
2.7,1.94,1.4,75.72,127.51,267.58,76171.2,30.564937559817466
2.52,1.99,1.26,75.88,128.22,274.76,64477.4,27.29628838533263
2.87,2.04,1.26,76.51,128.48,252.97,76659.9,31.73661963651348
2.7,2.26,1.42,75.62,127.51,243.23,68997.0,29.492278131852984
2.57,1.89,1.57,75.87,127.42,284.33,66265.9,29.607263658298578
2.75,1.75,1.44,76.44,127.74,278.19,67809.4,30.8069766257142
2.77,1.82,1.3,76.4,127.68,254.7,65116.2,28.766747537490872
2.66,2.11,1.55,75.72,127.34,265.84,69500.4,30.694675564246452
2.83,1.87,1.51,75.64,128.46,270.9,75041.3,32.86073842022002
2.88,1.74,1.28,76.14,127.49,263.11,64548.1,30.529519317986185
2.84,1.71,1.25,76.24,127.97,291.77,69686.9,32.393871160003144
2.89,2.27,1.56,75.46,128.19,272.6,75072.9,35.88011355589909
2.71,1.74,1.33,76.51,128.53,242.75,67860.0,26.914199579571076
2.78,2.14,1.32,75.69,127.79,242.29,71934.6,29.850924382075576
2.82,2.14,1.56,75.55,127.96,263.16,73988.3,33.373663806018
2.76,1.77,1.29,76.37,128.02,267.06,69610.6,29.685876701924556
2.86,1.92,1.62,75.81,127.68,267.89,74510.1,33.67048865103432
2.87,2.08,1.51,76.08,127.23,255.24,68419.1,32.44900749812025
2.53,2.23,1.27,76.48,127.84,256.95,74464.0,27.944073622338763
2.54,2.11,1.73,75.45,128.47,293.04,63476.1,31.566370201097882
2.86,2.27,1.43,75.96,127.21,285.61,64030.3,34.86630632814452
2.65,2.23,1.46,76.2,128.58,246.58,66053.9,29.030204083540028
2.56,1.87,1.34,76.57,128.29,268.95,65925.6,27.226935350995817
2.86,2.18,1.39,75.59,127.51,289.49,66145.7,34.812044448061854
2.82,1.95,1.78,75.65,127.26,271.74,70981.4,33.9127545019639
2.72,1.86,1.67,75.7,127.53,293.05,70586.9,33.26725054055164
2.63,1.78,1.4,75.7,128.06,275.35,71574.4,29.092592099398942
2.81,2.25,1.79,75.23,127.66,257.79,64627.7,33.343913900070405
2.65,2.27,1.33,76.56,128.53,248.52,76199.6,29.54552817668487
2.78,2.06,1.6,75.51,127.75,286.33,72305.3,34.40959766376234
2.55,2.12,1.23,76.59,128.12,283.84,67229.2,29.061481238249215
2.57,2.28,1.69,75.91,128.02,244.35,68174.1,29.029311679846685
2.58,1.89,1.69,75.34,127.4,249.1,64643.6,27.37513030095927
2.57,1.98,1.69,76.51,128.51,262.65,65107.9,28.84523862809756
2.54,2.11,1.54,75.93,128.0,258.28,74522.7,28.845054133691818
2.62,2.07,1.63,76.21,127.58,256.14,64884.8,29.163363445088933
2.7,2.22,1.32,76.15,128.58,246.91,64751.5,29.0644662889011
2.8,1.93,1.42,75.22,127.7,254.49,72194.3,30.578801584154874
2.61,1.9,1.38,76.27,127.94,285.16,72046.3,30.05316914062901
2.84,2.2,1.48,76.49,128.5,242.45,64963.0,31.244766303851705
2.86,1.79,1.78,75.41,127.21,277.69,64275.2,33.58180697776125
2.76,2.28,1.68,75.38,128.18,243.91,71374.3,31.79505412753538
2.85,2.24,1.68,75.36,127.42,262.15,73960.1,34.53712132194069
2.71,1.87,1.23,76.52,127.72,278.91,65126.8,29.681230597905895
2.84,2.02,1.35,76.12,127.33,269.84,68548.2,32.290883101293346
2.69,1.75,1.44,75.42,128.55,269.57,74858.2,29.83618035738114
2.5,1.95,1.69,75.55,128.55,259.73,76013.0,28.442026802096805
2.55,2.05,1.67,75.99,128.59,292.5,63340.3,31.10227337450597
2.68,1.91,1.57,76.01,128.53,278.68,72564.0,31.59071544842216
2.85,1.85,1.71,75.82,127.55,276.73,66967.5,33.727080751578185
2.61,2.1,1.31,75.94,127.59,292.42,73952.3,31.413703136728216
2.88,1.71,1.63,75.82,128.13,284.74,67677.4,33.951537692672176
2.86,1.82,1.42,76.44,127.86,289.64,71094.3,33.929398587246695
2.74,1.77,1.77,75.33,128.38,279.33,67495.6,32.2406716649901
2.68,1.91,1.36,75.24,128.26,241.98,73292.0,27.738913162234965
2.82,2.14,1.23,75.25,127.68,256.47,66601.7,30.698644117567554
2.63,1.95,1.5,76.3,127.68,281.39,74517.4,31.012329210413284
2.61,1.94,1.4,75.76,128.58,280.44,72065.1,30.09138791048072
2.81,2.06,1.37,75.82,128.37,283.44,75603.3,33.97690867437696
2.61,2.28,1.72,76.41,127.38,265.6,74778.5,31.984475399740475
2.59,1.81,1.63,75.46,127.84,244.39,76393.2,27.55220244596258
2.76,1.74,1.62,75.92,127.22,247.42,66671.7,29.082284004788747
2.59,2.09,1.55,75.68,127.33,241.53,72526.7,27.929602960862624
2.6,1.79,1.51,76.07,127.65,247.43,71784.5,26.960967745574933
2.74,2.11,1.2,76.19,128.44,247.53,70652.8,29.118576186988165
2.62,1.75,1.43,76.27,128.06,274.6,68995.4,28.622859112696418
2.85,1.76,1.61,76.31,128.36,262.46,71266.2,32.11705584838076
2.57,1.88,1.28,75.64,127.31,276.23,71074.2,28.12820289059023
2.67,2.29,1.69,75.88,127.43,262.65,69544.4,32.052453450884016
2.79,1.71,1.54,75.93,127.9,246.88,66787.3,29.028337254742567
2.63,1.97,1.55,75.7,127.49,244.38,69900.4,27.964370975967952
2.52,2.07,1.35,75.22,127.72,285.55,67801.7,29.096502603202865
2.54,2.03,1.47,75.39,127.72,264.72,75467.7,28.77746514639246
2.7,1.86,1.33,76.06,128.12,267.54,67837.3,29.29265213163133
2.88,2.1,1.39,75.36,128.32,259.81,63173.2,32.16636626352438
2.52,1.81,1.77,76.29,128.51,290.6,74307.6,30.62914400159862
2.56,1.96,1.24,75.53,127.54,247.92,66782.0,25.75552025875352
2.89,2.05,1.26,76.21,128.38,240.76,63097.8,30.107467172490104
2.69,2.16,1.56,75.33,127.24,263.98,70232.2,31.23123462991039
2.85,1.97,1.52,76.17,128.21,290.49,71159.7,35.06797375683978
2.66,2.03,1.45,75.91,127.67,242.41,76632.9,28.623025267101823
2.88,2.16,1.26,76.52,127.83,258.8,69981.1,32.39978631367394
2.67,2.14,1.63,76.26,128.02,293.48,75387.9,34.25844522372138
2.54,1.8,1.56,75.89,127.86,252.61,68507.2,26.49547436213568
2.54,1.71,1.43,76.06,127.68,279.07,64003.4,27.114328157573325
2.58,2.01,1.52,76.21,127.55,258.15,74383.1,28.779594955659107
2.63,2.18,1.63,76.24,127.49,240.65,73448.4,29.230923468720405
2.85,2.13,1.33,75.38,127.65,252.57,64612.4,31.006769938014216
2.9,1.91,1.45,76.51,128.48,285.62,67749.0,34.59576511977964
2.64,1.93,1.8,75.28,128.27,243.92,76375.1,29.460944110340236
2.75,2.25,1.36,75.58,127.58,252.2,74759.3,31.093874322799095
2.67,2.06,1.3,75.4,128.25,266.66,65397.8,29.411684585407855
2.66,2.2,1.38,75.83,128.25,275.41,65924.8,31.023646729385476
2.66,2.19,1.57,75.72,127.92,259.76,67391.8,30.564275623699203
2.85,2.17,1.38,76.12,128.26,289.27,76984.2,35.71828853612131
2.86,1.71,1.28,76.24,128.43,241.41,74706.7,29.10198276325032
2.84,2.07,1.37,75.48,127.39,285.93,67563.4,33.71631973849772
2.78,2.28,1.62,75.49,128.27,280.58,68374.6,34.81374825184464
2.72,1.87,1.63,75.93,127.44,246.02,71060.0,29.3646298058472
2.52,1.75,1.31,76.19,127.22,289.77,64073.4,27.211168824250834
2.87,2.13,1.6,76.46,127.32,285.65,75486.5,36.29625525510012
2.61,2.2,1.7,75.31,128.17,278.91,76367.6,32.89197265943649
2.58,1.72,1.24,75.95,127.62,256.77,70356.1,25.885659465581583
2.52,2.25,1.73,75.52,128.49,265.61,74520.3,30.7577547629041
2.5,1.84,1.62,75.23,127.64,260.99,70948.9,27.236695061447975
2.52,2.0,1.41,75.48,127.26,290.26,75941.9,30.03403230754016
2.87,1.8,1.5,75.34,127.53,257.14,72094.5,31.530007057560354
2.76,1.93,1.77,76.45,127.61,255.4,65712.9,31.243352325036383
2.75,1.79,1.71,76.24,127.38,262.68,72634.6,31.317471590963876
2.53,1.87,1.21,76.03,128.3,242.33,70512.2,24.709680476211318
2.51,1.77,1.57,75.82,127.82,283.7,73139.2,28.751864283302965
2.67,1.79,1.6,76.07,128.47,271.84,72354.6,30.385775103078075
2.58,1.83,1.74,76.29,127.42,274.21,68040.1,29.624251785841196
2.66,1.7,1.69,76.29,127.41,272.71,67000.1,29.789249801094073
2.66,1.89,1.31,75.46,128.18,269.16,76777.0,29.64183121573008
2.64,1.76,1.48,75.37,127.67,279.93,66551.1,29.3310328666458
2.79,1.8,1.78,75.7,128.37,258.25,74955.5,32.03082913117608
2.67,2.03,1.74,76.0,128.55,277.29,69091.9,32.39732751860488
2.77,2.01,1.48,76.36,127.68,248.57,70012.1,30.226923905280344
2.6,1.93,1.77,75.44,127.9,246.51,67702.6,28.273542347696278
2.87,1.87,1.51,75.96,127.96,283.63,68490.0,33.99345717822969
2.64,2.21,1.44,76.15,128.59,268.12,66475.8,30.538192227847915
2.62,2.04,1.21,75.48,127.22,257.87,73845.0,28.114454168745127
2.86,1.74,1.62,75.25,127.3,243.76,67492.4,30.116645491221178
2.52,2.03,1.67,76.31,128.06,265.8,64094.8,28.412117914145554
2.82,2.27,1.4,75.98,128.32,270.59,69274.9,33.64284025840034
2.58,2.28,1.37,75.67,127.86,248.21,75511.5,28.75767068744217
2.58,2.0,1.35,75.31,127.56,247.65,65127.2,26.46040118201502
2.76,1.94,1.56,75.58,128.46,288.93,72112.3,33.68889175193222
2.52,1.92,1.49,75.22,128.11,258.4,73038.5,27.39438780926328
2.65,2.0,1.72,75.8,127.54,283.14,66033.4,31.91897082741464
2.63,2.18,1.68,76.19,128.16,251.61,72508.4,30.332309215333638
2.74,1.79,1.77,75.35,128.22,287.45,72249.0,33.42484385058317
2.73,2.13,1.59,75.85,127.42,277.15,68563.9,32.845275929436255
2.85,1.92,1.7,76.26,128.27,282.75,72952.6,35.16358244233045
2.85,1.93,1.61,75.25,127.59,241.48,68529.2,30.659849939918175
2.51,2.17,1.8,76.33,128.06,249.17,76053.8,29.160498470686164
2.7,2.08,1.51,75.88,127.62,278.1,72575.3,32.28153685486559
2.71,2.21,1.2,75.45,128.2,275.99,69353.6,31.348381524720324
2.79,2.13,1.37,75.79,127.51,247.34,71384.4,30.502004721862775
2.69,1.86,1.75,75.59,127.55,267.98,66770.1,30.805452708102123
2.85,1.8,1.35,76.13,127.62,243.74,71765.8,29.62407834925223
2.52,2.1,1.22,75.35,127.56,268.64,65919.0,27.23818591262848
2.56,1.96,1.62,75.71,127.35,289.44,67833.1,30.54474663399374
2.67,2.21,1.77,76.27,128.06,255.33,71093.4,31.648146403930312
2.58,2.0,1.27,75.22,127.54,277.56,71240.8,28.95297638316022
2.82,2.0,1.27,76.33,127.87,267.72,70906.6,31.676206277651843
2.77,2.09,1.53,76.05,128.57,281.17,70951.3,33.72904352756093
2.77,1.98,1.63,75.23,128.1,279.62,76011.8,33.78973823173767
2.73,1.88,1.45,76.1,127.81,266.87,74564.6,30.787717066367648
2.56,1.81,1.35,75.47,127.49,262.14,76134.5,27.358852613708862
2.68,2.22,1.28,75.79,127.5,262.79,64705.2,29.695332052026814
2.72,1.98,1.78,75.94,127.43,288.14,63840.6,33.351383355007286
2.74,2.02,1.66,75.8,127.62,247.47,75446.3,30.906420143953554
2.7,1.83,1.27,76.05,127.41,280.6,65930.7,29.654570991547374
2.77,1.98,1.29,75.78,128.02,264.63,75082.2,31.01268675390459
2.63,1.97,1.23,76.03,127.81,265.95,72337.9,28.57995478072344
2.8,2.16,1.75,75.2,127.52,263.44,63090.0,32.93400587843173
2.54,1.76,1.76,76.36,127.53,266.57,65204.7,27.93444475011593
2.78,2.01,1.63,75.27,127.99,277.55,68218.2,33.212918392363534
2.68,1.99,1.27,76.32,128.21,292.75,72818.2,31.76417707269202
2.59,1.71,1.47,76.57,127.52,253.84,68574.0,26.50201232685727
2.86,1.95,1.67,76.3,127.96,260.66,68361.1,33.030074596178295
2.79,2.08,1.53,76.12,128.46,285.44,73086.0,34.50075992774471
2.84,2.1,1.25,75.68,127.97,283.34,74893.0,33.90999506673093
2.68,1.82,1.71,75.25,128.08,258.07,71127.0,29.8666789538657
2.56,2.24,1.39,76.35,127.93,271.03,75370.3,30.154009100132114
2.7,1.77,1.77,75.43,127.98,244.13,75507.2,29.37831485131626
2.61,2.02,1.41,75.63,127.89,253.67,76414.7,28.650741036257685
2.87,2.19,1.26,75.78,128.44,284.81,72292.6,34.83543681278657
2.82,1.99,1.51,75.93,128.33,247.97,71294.3,31.033118870350066
2.62,1.97,1.51,75.7,128.4,255.33,63785.6,28.106799172735762
2.65,1.7,1.29,76.02,127.98,278.58,68963.9,28.55817017327213
2.51,1.8,1.38,75.41,127.27,260.76,68131.9,25.913090272123853
2.87,1.89,1.46,75.43,128.03,280.12,65944.3,33.26304889328635
2.52,1.81,1.39,75.98,128.01,254.9,71688.3,26.006135784880442
2.72,1.88,1.37,76.51,128.37,288.9,64757.1,31.323952333640435
2.61,1.76,1.74,76.05,128.1,291.73,68287.8,31.187324039544208
2.51,1.89,1.28,75.42,127.28,245.62,71221.7,25.10494738769337
2.77,2.23,1.58,76.28,127.26,271.28,63839.7,32.95356432549484
2.76,1.8,1.6,75.2,128.53,265.68,64388.0,30.541441170038027
2.54,2.16,1.64,76.46,127.58,291.31,66265.8,31.34235533907595
2.8,2.11,1.46,75.43,127.42,284.53,67456.1,33.602215156087325
2.64,2.09,1.64,75.38,127.41,252.93,75489.0,30.163805779077123
2.62,2.26,1.79,75.78,127.57,267.91,66443.2,31.82860310201086
2.7,1.95,1.49,75.39,128.09,258.95,64687.3,29.381421204660754
2.6,1.75,1.38,76.12,127.85,252.12,68381.2,26.34501504205373
2.6,2.07,1.46,75.69,127.98,256.02,69758.8,28.59771862987084
2.59,2.22,1.3,76.28,128.44,251.92,72087.8,28.370917934223897
2.64,2.28,1.29,76.25,127.96,250.48,71435.7,29.088202326123408
2.55,2.17,1.31,75.92,127.68,267.86,76520.5,29.202579339300044
2.61,2.03,1.21,76.13,128.09,242.27,67304.1,26.284071633807187
2.68,2.29,1.64,75.71,127.67,244.77,76584.6,31.052480416409438
2.55,1.9,1.47,75.25,127.66,277.01,76912.5,29.383492369308627
2.88,2.09,1.57,75.54,127.25,243.37,70021.2,31.88607977656268
2.82,1.98,1.66,75.5,127.35,284.17,63229.8,33.7905833324581
2.65,1.78,1.2,76.42,127.73,272.29,74050.6,28.442742827783448
2.74,2.26,1.46,75.73,128.44,244.17,64633.6,30.08741422122371
2.73,2.2,1.49,75.93,127.5,280.03,76062.1,33.615172860327405
2.53,2.29,1.61,75.25,127.75,286.05,66063.3,31.302685887642227
2.89,2.17,1.38,75.27,128.2,286.8,73561.5,35.6957967141944
2.57,2.11,1.3,75.28,127.97,245.45,68858.2,26.838637399744883
2.74,1.82,1.7,76.38,127.8,290.94,63160.9,32.790822407726594
2.69,2.12,1.38,75.68,128.11,288.92,69618.6,32.459283112491974
2.58,1.93,1.55,75.46,127.98,276.78,73859.3,30.045729686630082
2.84,2.21,1.61,76.31,127.23,257.69,76134.5,33.86865492789566
2.87,2.11,1.39,75.73,128.54,261.51,67566.8,32.67663849492199
2.82,2.27,1.75,75.36,128.31,243.04,76570.7,33.18620789363668
2.85,2.07,1.36,75.49,127.36,245.35,65001.7,30.28301960307688
2.56,1.99,1.7,75.84,127.57,275.78,65824.4,29.842838495398794
2.68,1.83,1.24,76.16,127.95,260.27,67502.3,27.88220322506136
2.63,2.27,1.31,76.6,127.63,283.49,65261.6,31.029228868625594
2.86,2.12,1.65,76.51,128.46,257.73,73914.5,33.89971400967279
2.56,2.1,1.7,76.04,128.12,293.18,65735.3,31.845493541545082
2.7,1.96,1.79,76.1,127.77,243.59,65700.7,29.56615677261898
2.54,1.85,1.24,75.54,127.53,278.24,71724.0,27.640827277505835
2.71,2.05,1.49,75.87,128.47,284.6,74794.6,33.05108505426922
2.82,2.11,1.22,76.55,127.71,247.47,69816.7,30.186137362561638
2.72,1.73,1.71,75.23,127.41,282.96,65551.0,31.447494123084155
2.59,1.99,1.3,75.87,127.33,248.68,64255.7,26.35127631820872
2.5,1.71,1.25,75.53,127.68,284.77,63217.0,26.15532262076927
2.6,1.75,1.66,76.02,127.91,262.57,64915.8,28.026826035110005
2.72,2.05,1.24,76.12,127.39,293.72,74587.8,32.58438113654286
2.61,1.91,1.22,75.59,128.47,260.14,66382.3,27.156776544925222
2.72,2.04,1.67,75.87,127.96,259.68,68352.8,31.256246905525998
2.74,1.87,1.65,75.68,128.26,244.32,74324.0,29.83168533253361
2.57,2.07,1.66,76.45,127.28,290.7,70897.8,31.78560672000397
2.55,2.03,1.24,76.55,128.05,246.11,71389.8,26.098627703465993
2.66,2.22,1.3,75.31,127.9,243.14,63800.3,27.918390065178485
2.85,1.83,1.46,75.29,127.72,290.87,63812.0,33.26155821898813
2.61,2.09,1.54,75.94,127.31,280.79,71090.9,31.17671364892574
2.58,1.9,1.5,76.3,127.55,263.14,63454.7,27.654071327453337
2.62,2.12,1.6,75.44,128.13,274.23,67806.6,31.039742987366438
2.82,1.96,1.22,76.37,127.64,263.35,63045.2,30.30186531834734
2.73,1.73,1.51,75.78,128.22,280.93,70646.7,31.185843682069915
2.67,2.13,1.66,75.83,127.86,248.09,66027.1,29.729168825514947
2.87,1.85,1.59,75.35,128.2,262.36,70754.9,32.55085525664545
2.59,2.18,1.6,76.14,127.56,282.91,71167.1,31.807249805028917
2.68,1.9,1.72,76.26,128.0,252.92,64457.8,29.382671418662838
2.88,2.17,1.31,75.72,128.58,243.38,63715.0,30.906921584724913
2.6,2.13,1.72,75.52,127.66,251.24,73268.9,29.84699151411776
2.52,2.24,1.25,75.36,128.39,275.11,71862.2,29.248413142903317
2.78,2.0,1.66,76.2,128.0,255.22,66520.4,31.41163618629237
2.54,1.89,1.49,75.91,127.53,285.48,64583.6,28.751345700337154
2.57,1.89,1.58,76.22,127.4,257.07,66389.1,27.576569430725684
2.61,1.73,1.43,76.55,127.38,282.72,65854.8,28.661689895180714
2.69,1.99,1.49,75.65,127.32,243.46,70171.3,28.56812178473122
2.57,2.05,1.3,76.47,127.23,256.03,73432.5,27.603232838132683
2.69,1.72,1.44,76.43,128.34,266.77,76791.4,29.544972217239618
2.66,2.13,1.32,76.54,127.95,246.52,65191.9,28.004194008473704
2.83,1.96,1.35,76.56,128.05,263.16,65297.2,31.2232530222105
2.82,1.71,1.3,75.22,128.07,268.75,63479.3,29.878255547643406
2.74,1.78,1.68,75.24,127.32,245.71,72543.6,29.456349274098514
2.75,1.91,1.73,75.79,128.32,263.48,65639.0,31.46414497370445
2.79,1.77,1.77,75.99,128.03,286.15,67038.5,33.59190567985554
2.8,1.74,1.65,75.5,127.66,240.52,75271.9,29.817824714709516
2.64,1.93,1.32,76.25,127.25,278.9,64174.4,29.13046682427155
2.82,2.23,1.39,76.43,128.05,242.22,74174.6,31.29520230325086
2.74,1.95,1.69,76.08,127.43,286.08,73019.6,33.77240368417934
2.52,1.83,1.76,76.0,127.21,245.69,66570.3,26.492214740269972
2.75,2.14,1.2,75.78,128.38,285.94,64247.9,32.01965806456958
2.55,1.75,1.54,76.42,127.76,269.89,76743.5,28.28666449221471
2.79,2.02,1.51,76.24,127.75,264.5,66560.4,31.749531337648207
2.81,2.08,1.22,75.21,127.88,263.65,74227.2,31.508341495366906
2.68,2.08,1.36,76.54,127.23,249.51,67955.3,28.61784057598932
2.6,1.93,1.68,75.26,128.38,275.35,65573.6,30.076510361401077
2.89,1.75,1.47,76.07,127.6,247.45,74095.8,30.946782496353606
2.86,1.89,1.61,76.28,128.42,264.18,66936.9,32.702945585417595
2.82,2.19,1.62,75.25,127.36,284.31,73511.8,35.45272742476841
2.77,2.28,1.63,75.54,127.31,280.98,75682.0,35.159847336137275
2.9,1.95,1.35,75.7,127.39,265.3,67703.0,32.34596269894071
2.76,1.76,1.37,76.51,128.08,286.99,75567.9,32.02522933005419
2.8,2.17,1.31,76.08,127.91,251.76,64373.0,30.483656363363664
2.53,1.91,1.31,76.34,127.41,252.91,69134.5,25.881705176245035
2.8,2.06,1.34,75.47,128.16,284.41,76776.0,33.81149697087319
2.63,2.15,1.21,75.26,127.95,277.85,72311.2,30.32768836588305
2.73,1.97,1.22,75.54,127.61,270.24,70962.1,30.1544168857168
2.78,1.84,1.24,75.26,128.4,257.66,66936.3,29.125310338664192
2.72,1.79,1.24,75.28,128.37,275.33,69230.8,29.631002837803592
2.74,2.05,1.27,76.13,127.49,272.4,73837.3,31.282090478372723
2.89,1.74,1.34,76.49,127.45,279.84,71265.8,32.82333147737468
2.85,1.89,1.8,75.71,127.54,252.81,63678.0,31.99119459517199
2.89,1.74,1.56,75.94,128.54,245.83,73182.2,31.055900098558666
2.78,2.0,1.39,75.87,127.89,250.82,67753.1,29.943996697775518
2.73,1.99,1.25,75.43,128.57,289.68,72114.1,32.21385927066497
2.53,2.14,1.51,76.14,127.8,251.19,63942.0,27.233474530659535
2.89,1.83,1.77,75.9,128.03,271.72,66494.4,34.11894257308889
2.8,2.18,1.52,75.52,128.03,285.85,63610.5,34.14090443202822
2.79,1.89,1.77,76.17,128.27,281.78,68059.1,33.94333966010932
2.69,1.98,1.26,76.29,128.48,254.05,75451.4,28.920168552855742
2.84,1.85,1.69,76.07,128.45,279.38,76199.6,34.57359544273375
2.68,2.21,1.21,76.54,127.85,286.51,64385.4,31.27463993039585
2.89,2.14,1.54,75.83,128.5,253.42,72355.0,33.3847400542589
2.81,1.92,1.72,75.28,128.3,252.25,65109.9,31.239380975114116
2.71,1.81,1.66,76.11,127.51,256.16,67050.8,29.600350060480267
2.79,2.07,1.43,76.07,127.76,259.77,63417.1,30.96162564476454
2.79,1.77,1.27,76.47,128.2,279.57,72399.7,31.269273697718816
2.74,2.14,1.32,75.64,127.37,273.42,67749.5,31.415811441016515
2.54,1.88,1.38,76.55,127.78,290.96,76798.9,29.67982640939904
2.77,2.23,1.71,75.69,127.28,286.03,63567.5,34.63807988918104
2.86,2.03,1.73,76.07,127.57,288.44,65809.9,35.73796584703878
2.79,1.72,1.24,76.35,127.52,268.13,64626.7,29.359907049522874
2.76,1.97,1.43,76.16,127.44,268.52,74349.3,31.63562425653204
2.57,2.04,1.54,76.29,127.56,242.21,76520.6,27.745968300068924
2.86,2.11,1.73,75.37,128.42,253.33,73236.2,33.62710634240587
2.77,2.22,1.62,76.27,128.33,261.23,74268.9,33.249211922174325
2.67,2.15,1.42,76.18,127.91,240.64,75397.2,28.93427209834165
2.72,1.88,1.59,76.2,128.56,246.25,74968.1,29.551368489265954
2.8,2.05,1.29,75.58,128.56,271.46,72911.8,32.2367038715051
2.88,2.2,1.29,75.76,127.67,257.8,63441.5,31.980491687789552
2.89,1.71,1.39,76.48,127.31,257.61,66516.2,30.764885886494838
2.54,1.93,1.79,76.35,127.44,274.17,73116.4,30.178692330822813
2.85,2.07,1.25,75.41,128.18,289.67,67667.9,33.855200673350694
2.75,2.27,1.42,76.41,127.65,271.72,64100.0,32.2694641338564
2.63,2.22,1.49,75.78,128.39,285.08,67193.0,32.088232798324455
2.56,1.93,1.58,76.49,128.03,267.9,68096.1,28.618872727284568
2.58,1.95,1.44,76.02,128.0,242.1,75809.3,27.02438329298805
2.55,1.91,1.28,76.4,128.06,248.59,71701.9,25.934713502258163
2.55,1.82,1.54,75.29,128.48,253.01,75484.3,27.319503083259818
2.74,2.02,1.27,75.9,128.4,249.33,66503.8,28.830266070662063
2.71,1.96,1.65,76.12,127.47,258.67,69398.4,30.634232074775085
2.89,2.27,1.6,76.47,127.5,270.4,66325.1,35.20637938730245
2.52,2.06,1.57,76.52,128.59,277.1,68007.5,29.377375867226604
2.82,1.97,1.3,75.91,127.44,283.64,72385.1,32.97807142719098
2.6,2.07,1.78,75.97,128.03,249.11,71731.7,29.54817314536895
2.58,1.8,1.65,76.04,127.93,269.67,66719.4,28.635881207958576
2.64,1.96,1.8,76.43,127.53,292.95,71447.7,33.264203150386564
2.65,1.73,1.58,75.55,128.51,243.93,69066.2,27.187483741749773
2.6,2.07,1.22,75.74,127.63,272.07,73566.8,29.148214800608073
2.6,2.24,1.31,75.6,127.66,250.89,63076.4,27.752214013642813
2.6,1.85,1.51,75.5,128.51,292.96,65316.2,30.348333437748877
2.85,2.09,1.35,75.86,128.38,286.48,69643.5,34.404948920270684
2.79,2.01,1.58,76.54,128.57,242.48,64942.6,30.09511843525941
2.68,1.96,1.36,75.64,128.43,240.44,74900.2,27.967065090573513
2.8,2.2,1.75,75.38,127.81,279.84,69657.0,35.245735379507735
2.56,1.86,1.31,75.6,127.67,263.84,71028.6,27.130293255137033
2.84,2.25,1.25,75.84,128.43,277.46,69954.4,33.83510314138296
2.67,1.91,1.73,75.53,127.29,240.61,72219.3,28.874357877450805
2.81,2.03,1.37,75.22,127.27,275.63,63147.4,31.78305944997267
2.65,2.03,1.71,76.46,127.58,289.69,65866.8,32.57052779033263
2.77,1.99,1.39,76.28,127.3,246.03,63363.4,29.010034143047235
2.79,1.96,1.65,76.22,127.68,261.41,72358.9,32.298004894742306
2.73,1.81,1.65,75.34,128.14,256.9,74760.7,30.48627587009817
2.51,1.96,1.66,75.22,128.17,254.59,76487.0,28.141570807885344
2.57,1.84,1.72,76.22,128.51,244.99,64814.5,26.861657718455675
2.71,1.75,1.25,75.7,127.54,291.23,76265.6,31.04121154959155
2.64,2.03,1.65,75.98,128.36,283.24,69236.3,32.029871695460045
2.62,1.73,1.65,75.85,128.48,262.23,64793.8,28.16638501076484
2.72,1.76,1.56,76.04,127.91,265.83,73707.3,30.409433170109722
